id,web_name,first_name,second_name,team,element_type,now_cost,cost_change_start,cost_change_event,status,chance_of_playing_next_round,news,news_added,form,total_points,points_per_game,minutes,starts,selected_by_percent,transfers_in_event,transfers_out_event,goals_scored,assists,clean_sheets,goals_conceded,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,expected_goals,expected_assists,expected_goal_involvements,expected_goals_per_90,expected_assists_per_90,expected_goal_involvements_per_90,expected_goals_conceded_per_90,defensive_contribution,defensive_contribution_per_90,penalties_order,corners_and_indirect_freekicks_order,direct_freekicks_order,value_season,ep_this,ep_next
462,Steur,Sean,Steur,17,3,49,-1,0,a,,,,1.2,5,1.2,158,1,0.1,182,587,0,0,0,5,0,0,0,0,24,19.4,21.9,0.0,4.2,0.00,0.03,0.03,0.0,0.02,0.02,2.11,14,7.97,,,,1.0,1.2,1.2
463,Woltemade,Nick,Woltemade,17,4,59,-1,0,u,0,Has joined Juventus on loan for the rest of the season,2026-09-02T16:07:16.549304Z,1.0,4,4.0,19,0,0.6,0,7566,0,1,0,0,0,0,0,0,18,18.2,10.5,11.0,4.0,0.02,0.01,0.03,0.09,0.05,0.14,1.8,0,0.0,,,,0.7,0.0,0.0
464,Wissa,Yoane,Wissa,17,4,62,2,0,a,,,,3.8,15,3.8,351,4,18.2,121688,113210,1,1,1,7,2,0,0,2,54,57.8,55.4,86.0,19.9,1.51,0.05,1.56,0.39,0.01,0.4,1.64,22,5.64,2,,,2.4,3.8,3.8
465,Osula,William,Osula,17,4,59,-1,0,i,0,Foot injury - Unknown return date,2026-08-25T19:00:08.004915Z,1.0,4,4.0,55,1,0.4,115,3664,0,1,0,1,0,0,0,0,18,28.2,13.7,8.0,5.0,0.06,0.14,0.20,0.1,0.23,0.33,2.42,5,8.18,1,,4,0.7,0.0,0.0
466,Neave,Sean,Neave,17,4,45,0,0,u,0,Has joined Wolves on loan for the rest of the season,2026-09-04T12:37:43.515176Z,0.0,0,0.0,0,0,0.6,0,5446,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0,0,0,0,0,0,,,,0.0,0.0,0.0
559,Bamba,Aladji,Bamba,17,3,49,-1,0,a,,,,0.5,2,1.0,24,0,0.1,202,627,0,0,0,1,0,0,0,0,9,5.4,0.3,0.0,0.6,0.00,0.00,0.00,0.0,0.0,0.0,4.31,4,15.0,,,,0.4,0.5,0.5
567,Horníček,Lukás,Hornícek,17,1,50,0,0,a,,,,2.8,11,2.8,360,4,1.4,12100,8321,0,0,1,8,1,0,16,0,58,138.6,0.0,0.0,13.8,0.00,0.00,0.00,0.0,0.0,0.0,1.89,0,0.0,,,,2.2,2.8,2.8
593,Dedić,Amar,Dedic,17,2,45,0,0,a,100,,2026-09-09T14:30:08.475769Z,3.2,13,3.2,327,4,2.8,7709,26941,0,1,1,7,0,0,0,2,36,70.0,40.7,15.0,12.6,0.14,0.08,0.22,0.04,0.02,0.06,2.03,24,6.61,,,3,2.9,2.4,3.2
609,Shahar,Leo,Shahar,17,2,40,0,0,u,0,has joined Arouca on loan for the rest of the seaon.,2026-09-11T14:41:57.406766Z,0.0,0,0.0,0,0,0.2,0,3976,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0,0,0,0,0,0,,,,0.0,0.0,0.0
634,Fernandez-Pardo,Matias,Fernandez-Pardo,17,4,60,0,0,a,,,,1.0,2,1.0,84,1,0.1,1737,1260,0,0,0,3,0,0,0,0,9,2.2,11.7,10.0,2.4,0.00,0.01,0.01,0.0,0.01,0.01,2.09,3,3.21,,,,0.3,1.0,1.0
659,Miley,Mason,Miley,17,3,45,0,0,a,,,,0.0,0,0.0,0,0,0.0,1088,130,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0,0,0,0,0,0,,,,0.0,1.1,1.1
167,Delap,Liam,Delap,18,4,55,0,0,a,,,,2.0,8,2.7,187,2,1.5,65461,7988,1,0,1,2,1,0,0,0,40,35.0,43.5,50.0,12.8,0.76,0.14,0.90,0.37,0.07,0.44,0.94,9,4.33,3,,,1.5,2.0,2.0
201,Muñoz,Daniel,Muñoz Mejía,18,2,54,-1,0,a,,,,0.8,3,1.0,175,2,5.5,23498,28244,0,0,0,3,0,0,0,0,24,35.2,58.5,64.0,15.8,0.48,0.19,0.67,0.25,0.1,0.35,0.99,12,6.17,,,,0.6,0.8,0.8
467,Sels,Matz,Sels,18,1,50,0,0,a,,,,3.0,12,3.0,360,4,1.6,16909,5421,0,0,1,4,0,0,9,0,57,68.2,0.0,0.0,6.8,0.00,0.01,0.01,0.0,0.0,0.0,1.02,0,0.0,,,,2.4,3.0,3.0
468,John,John Victor,Maciel Furtado,18,1,45,0,0,a,,,,0.0,0,0.0,0,0,0.1,104,200,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0,0,0,0,0,0,,,,0.0,0.0,0.0
469,N.Williams,Neco,Williams,18,2,50,0,0,a,,,,4.2,17,4.2,360,4,8.6,51506,24054,0,1,1,4,0,0,0,1,66,69.8,61.9,26.0,15.8,0.32,0.40,0.72,0.08,0.1,0.18,1.02,27,6.75,,2,3,3.4,4.2,4.2
470,Morato,Felipe,Rodrigues da Silva,18,2,50,0,0,u,0,Has joined West Ham on loan for the rest of the season,2026-09-02T16:19:54.503286Z,0.0,0,0.0,0,0,0.0,0,276,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0,0,0,0,0,0,,,,0.0,0.0,0.0
471,Milenković,Nikola,Milenković,18,2,55,0,0,i,0,Hamstring injury - Expected back 11 Oct,2026-09-12T14:00:09.705107Z,3.0,12,4.0,270,3,1.3,204,25572,0,0,1,3,1,0,0,0,34,53.2,1.4,16.0,7.0,0.11,0.03,0.14,0.04,0.01,0.05,1.09,31,10.33,,,,2.2,3.0,0.0
472,Murillo,Murillo,Costa dos Santos,18,2,55,0,0,a,100,,2026-07-23T12:01:23.801183Z,4.8,19,4.8,359,4,1.9,26201,4761,0,1,1,4,1,0,0,0,60,94.2,38.3,18.0,15.1,0.35,0.29,0.64,0.09,0.07,0.16,1.03,42,10.53,,,2,3.5,4.8,4.8
473,Aina,Ola,Aina,18,2,45,0,0,a,,,,2.0,8,2.0,306,4,2.6,9594,13239,0,0,1,3,2,0,0,0,45,58.2,53.3,15.0,12.7,0.04,0.53,0.57,0.01,0.16,0.17,1.09,22,6.47,,,,1.8,2.0,2.0
474,Jair Cunha,Jair,Paula da Cunha Filho,18,2,45,0,0,d,50,Hamstring injury - 50% chance of playing,2026-09-12T14:00:09.724349Z,2.5,10,3.3,270,3,0.2,137,2637,0,0,1,3,1,0,0,0,35,55.4,2.4,1.0,5.9,0.03,0.01,0.04,0.01,0.0,0.01,1.09,28,9.33,,,,2.2,2.5,1.2
475,Savona,Nicolò,Savona,18,2,45,0,0,i,0,Knee injury - Unknown return date,2026-07-23T12:01:23.816304Z,0.0,0,0.0,0,0,0.0,11,15,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0,0,0,0,0,0,,,,0.0,0.0,0.0
476,O.Richards,Omar,Richards,18,2,40,0,0,a,,,,0.0,0,0.0,0,0,0.2,598,907,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0,0,0,0,0,0,,,,0.0,0.0,0.0
477,Abbott,Zach,Abbott,18,2,40,0,0,u,0,Has joined Southampton on loan for the rest of the season,2026-09-02T16:19:54.536676Z,0.0,0,0.0,0,0,0.2,0,1329,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0,0,0,0,0,0,,,,0.0,0.0,0.0
478,Netz,Luca,Netz,18,2,44,-1,-1,a,,,,0.5,2,1.0,20,0,0.0,130,210,0,0,0,1,0,0,0,0,3,2.0,0.9,0.0,0.3,0.00,0.00,0.00,0.0,0.0,0.0,0.58,1,4.5,,,,0.5,0.5,0.5
479,Bindon,Tyler,Bindon,18,2,40,0,0,u,0,Has joined Charlton Athletic on loan for the rest of the season,2026-09-01T13:16:05.383880Z,0.0,0,0.0,0,0,0.1,0,778,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0,0,0,0,0,0,,,,0.0,0.0,0.0
480,Gibbs-White,Morgan,Gibbs-White,18,3,80,0,1,a,100,,2026-08-24T15:30:08.350159Z,6.5,26,6.5,360,4,12.3,292537,19158,1,2,1,4,0,0,0,6,91,101.0,123.3,72.0,29.6,1.56,1.02,2.58,0.39,0.26,0.65,1.02,19,4.75,1,,1,3.2,6.5,6.5
482,Hudson-Odoi,Callum,Hudson-Odoi,18,3,58,-2,-1,a,100,,2026-07-23T12:01:23.832709Z,0.2,1,1.0,1,0,0.2,1031,1530,0,0,0,0,0,0,0,0,2,0.0,0.3,0.0,0.0,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0,0.0,,,4,0.2,0.2,0.2
483,Ndoye,Dan,Ndoye,18,3,55,0,0,a,,,,3.5,14,3.5,258,4,0.7,10634,6187,1,0,1,2,1,0,0,2,41,37.6,38.3,74.0,14.7,1.05,0.88,1.93,0.37,0.31,0.68,1.12,19,6.63,,,,2.5,3.5,3.5
484,Hutchinson,Omari,Hutchinson,18,3,54,-1,0,u,0,Has joined AC Milan on loan for the rest of the season,2026-09-01T13:23:52.340206Z,0.0,0,0.0,0,0,0.1,0,665,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0,0,0,0,0,0,,,,0.0,0.0,0.0
485,Bakwa,Dilane,Bakwa,18,3,55,0,0,u,0,Has joined Lille on loan for the rest of the season,2026-08-27T14:53:03.381941Z,0.0,0,0.0,0,0,0.0,0,37,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0,0,0,0,0,0,,,,0.0,0.0,0.0
486,McAtee,James,McAtee,18,3,55,0,0,a,,,,2.5,10,2.5,334,4,0.1,1721,818,0,0,2,3,2,0,0,0,74,48.8,147.8,20.0,21.7,0.16,0.92,1.08,0.04,0.25,0.29,1.05,35,9.43,,1,,1.8,2.5,2.5
487,Dominguez,Nicolás,Domínguez,18,3,49,-1,0,a,,,,0.2,1,1.0,1,0,0.1,148,415,0,0,0,0,0,0,0,0,3,0.2,0.0,0.0,0.0,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0,0.0,,,,0.2,0.2,0.2
488,I.Sangaré,Ibrahim,Sangaré,18,3,49,-1,0,a,100,,2026-08-28T09:30:07.471668Z,0.8,3,1.5,98,1,0.5,886,2813,0,0,0,1,0,0,0,0,12,20.2,13.4,5.0,3.9,0.09,0.02,0.11,0.08,0.02,0.1,0.51,8,7.35,,,,0.6,0.8,0.8
489,Yates,Ryan,Yates,18,3,45,0,0,a,100,,2026-08-17T20:30:08.195072Z,0.0,0,0.0,0,0,1.3,2060,9073,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0,0,0,0,0,0,,,,0.0,0.0,0.0
490,Wood,Chris,Wood,18,4,58,-2,-1,a,,,,0.8,3,1.0,45,0,1.0,2532,8930,0,0,0,1,0,0,0,0,9,0.2,2.5,3.0,0.4,0.12,0.01,0.13,0.24,0.02,0.26,0.98,1,2.0,2,,,0.5,0.8,0.8
491,Igor Jesus,Igor Jesus,Maciel da Cruz,18,4,58,-2,-1,a,,,,2.8,11,2.8,226,2,2.6,28491,15149,1,0,0,3,1,0,0,2,49,51.4,31.5,86.0,16.9,1.09,0.07,1.16,0.43,0.03,0.46,1.02,12,4.78,4,,,1.9,2.8,2.8
493,Kalimuendo,Arnaud,Kalimuendo,18,4,54,-1,0,a,,,,0.2,1,1.0,1,0,0.1,311,500,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0,0.0,,,,0.2,0.2,0.2
558,Schlager,Xaver,Schlager,18,3,50,0,0,a,,,,2.8,11,2.8,286,3,0.1,1461,636,0,0,1,4,1,0,0,0,54,54.8,19.2,27.0,10.2,0.14,0.08,0.22,0.04,0.03,0.07,1.18,42,13.22,,3,,2.2,2.8,2.8
581,Diomande,Ousmane,Diomande,18,2,54,-1,0,a,,,,1.2,5,2.5,91,1,0.5,2046,1960,0,0,0,1,0,0,0,0,13,24.6,0.4,11.0,3.6,0.11,0.00,0.11,0.11,0.0,0.11,0.81,14,13.85,,,,0.9,1.2,1.2
590,Benda,Steven,Benda,18,1,45,0,0,a,,,,0.0,0,0.0,0,0,0.1,247,325,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0,0,0,0,0,0,,,,0.0,0.0,0.0
112,Van Hecke,Jan Paul,van Hecke,19,2,49,-1,0,a,,,,4.5,18,4.5,360,4,6.7,22047,20916,0,0,2,5,0,0,0,2,68,109.8,44.5,53.0,20.7,0.34,0.12,0.46,0.08,0.03,0.11,1.66,34,8.5,,,,3.7,4.5,4.5
147,Tosin,Tosin,Adarabioyo,19,2,44,-1,0,a,,,,0.2,1,1.0,5,0,0.2,247,553,0,0,0,0,0,0,0,0,5,9.0,0.2,0.0,0.9,0.00,0.00,0.00,0.0,0.0,0.0,0.54,4,72.0,,,,0.2,0.2,0.2
401,Marmoush,Omar,Marmoush,19,4,70,0,0,a,,,,1.5,6,2.0,249,3,2.1,10167,27585,0,0,2,2,0,0,0,0,29,12.4,49.1,52.0,11.1,0.36,0.11,0.47,0.13,0.04,0.17,0.97,9,3.25,2,,5,0.9,1.5,1.5
403,Sávio,Sávio,Moreira de Oliveira,19,3,65,0,0,a,100,,2026-08-29T16:30:08.380416Z,1.5,6,3.0,150,2,0.7,5722,7119,0,0,2,0,0,0,0,0,37,27.0,71.0,43.0,14.2,0.12,0.53,0.65,0.07,0.32,0.39,0.96,6,3.6,,4,,0.9,1.5,1.5
455,Tonali,Sandro,Tonali,19,3,54,-1,0,d,75,Knock - 75% chance of playing,2026-09-14T14:30:07.387706Z,3.0,12,3.0,344,4,2.2,2967,31252,0,0,2,5,0,0,0,0,68,46.2,71.4,18.0,13.6,0.18,0.40,0.58,0.05,0.1,0.15,1.73,31,8.11,,,,2.2,3.0,2.2
494,Vicario,Guglielmo,Vicario,19,1,45,0,0,u,0,Has joined Juventus on loan for the rest of the season,2026-08-19T13:55:33.193962Z,0.0,0,0.0,0,0,0.1,0,1165,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0,0,0,0,0,0,,,,0.0,0.0,0.0
495,Austin,Brandon,Austin,19,1,40,0,0,a,,,,0.0,0,0.0,0,0,1.0,3584,2663,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0,0,0,0,0,0,,,,0.0,0.0,0.0
496,Kinsky,Antonín,Kinský,19,1,45,0,0,a,,,,4.0,16,4.0,360,4,18.4,49342,46486,0,0,2,5,0,0,9,0,72,77.6,10.0,0.0,8.8,0.00,0.00,0.00,0.0,0.0,0.0,1.66,0,0.0,,,,3.6,4.0,4.0
497,Dubravka,Martin,Dubravka,19,1,40,0,0,a,,,,0.0,0,0.0,0,0,17.6,29804,46393,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0,0,0,0,0,0,,,,0.0,0.0,0.0
498,Senesi,Marcos,Senesi Barón,19,2,58,-2,-1,a,,,,0.8,3,3.0,90,1,4.0,1530,43780,0,0,0,3,0,0,0,0,10,36.6,2.2,0.0,3.9,0.00,0.02,0.02,0.0,0.02,0.02,3.87,16,16.0,,,,0.5,0.8,0.8
499,Pedro Porro,Pedro,Porro Sauceda,19,2,55,0,0,d,75,Unspecified injury - 75% chance of playing,2026-09-11T18:00:09.076279Z,2.0,8,4.0,180,2,9.1,1209,151746,0,0,1,2,0,0,0,1,29,22.6,43.7,27.0,9.3,0.36,0.16,0.52,0.18,0.08,0.26,0.82,8,4.0,,3,1,1.5,1.5,1.5
500,Romero,Cristian,Romero,19,2,50,0,0,u,0,Has joined Atletico Madrid permanently,2026-08-17T13:49:05.465401Z,0.0,0,0.0,0,0,0.1,0,415,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0,0,0,0,0,0,,,,0.0,0.0,0.0
502,Robertson,Andrew,Robertson,19,2,44,-1,0,a,,,,3.2,13,3.2,276,3,2.7,11145,10836,0,0,1,4,0,0,0,1,53,59.8,67.8,35.0,16.2,0.13,0.17,0.30,0.04,0.06,0.1,1.92,17,5.54,,1,,3.0,3.2,3.2
503,Van de Ven,Micky,van de Ven,19,2,50,0,0,a,100,,2026-08-21T15:00:07.610517Z,3.8,15,5.0,270,3,3.9,18187,10903,0,0,2,2,1,0,0,3,62,51.6,6.4,14.0,7.2,0.57,0.04,0.61,0.19,0.01,0.2,0.92,23,7.67,,,,3.0,3.8,3.8
505,Spence,Djed,Spence,19,2,45,0,0,u,0,Has joined Internazionale permanently,2026-08-18T14:13:08.454214Z,0.0,0,0.0,0,0,0.2,0,1753,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0,0,0,0,0,0,,,,0.0,0.0,0.0
506,Udogie,Destiny,Udogie,19,2,44,-1,-1,a,100,,2026-09-11T18:00:09.092110Z,1.8,7,2.3,86,1,0.4,258,3712,0,0,1,1,1,0,0,0,21,9.8,13.5,4.0,2.7,0.00,0.23,0.23,0.0,0.24,0.24,1.22,4,4.19,,,,1.6,1.4,1.8
507,Phillips,Ashley,Phillips,19,2,45,0,0,u,0,Has joined Middlesbrough permanently,2026-08-18T14:13:08.474144Z,0.0,0,0.0,0,0,0.0,0,66,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0,0,0,0,0,0,,,,0.0,0.0,0.0
508,Davies,Ben,Davies,19,2,40,0,0,a,,,,0.0,0,0.0,0,0,0.8,1227,4299,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0,0,0,0,0,0,,,,0.0,0.0,0.0
509,Byfield,Jun'ai,Byfield,19,2,40,0,0,a,,,,0.0,0,0.0,0,0,0.1,332,335,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0,0,0,0,0,0,,,,0.0,0.0,0.0
510,Rowswell,James,Rowswell,19,2,40,0,0,a,,,,0.0,0,0.0,0,0,0.1,383,399,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0,0,0,0,0,0,,,,0.0,0.0,0.0
511,Souza,João Victor,de Souza Menezes,19,2,40,0,0,u,0,Has joined FC Porto on loan for the rest of the season,2026-09-01T13:24:26.858636Z,0.0,0,0.0,0,0,0.2,0,1414,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0,0,0,0,0,0,,,,0.0,0.0,0.0
512,Kudus,Mohammed,Kudus,19,3,65,0,0,a,100,,2026-07-23T12:01:23.848657Z,0.8,3,1.0,78,0,0.1,1178,1644,0,0,0,1,0,0,0,0,25,12.4,31.2,19.0,6.3,0.04,0.22,0.26,0.05,0.25,0.3,1.28,7,8.08,3,6,3,0.5,0.8,0.8
513,Xavi,Xavi,Simons,19,3,59,-1,0,i,0,Knee injury - Unknown return date,2026-07-23T12:01:23.864304Z,0.0,0,0.0,0,0,0.0,34,88,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0,0,0,0,0,0,4,,2,0.0,0.0,0.0
514,Tel,Mathys,Tel,19,3,58,-2,0,a,,,,2.0,8,2.0,257,3,0.2,404,3132,0,0,1,4,0,0,0,0,41,21.6,52.7,72.0,14.6,0.21,0.23,0.44,0.07,0.08,0.15,1.94,13,4.55,,5,4,1.4,2.0,2.0
515,Maddison,James,Maddison,19,3,63,-2,0,a,100,,2026-08-25T14:30:07.623508Z,0.5,2,1.0,35,0,0.4,811,2593,0,0,0,0,0,0,0,0,9,11.2,12.1,8.0,3.2,0.00,0.02,0.02,0.0,0.05,0.05,2.26,5,12.86,,,,0.3,0.5,0.5
516,Bentancur,Rodrigo,Bentancur,19,3,55,0,0,a,,,,2.8,11,2.8,287,3,0.2,784,872,0,0,2,3,0,0,0,0,54,58.4,33.0,6.0,9.9,0.02,0.08,0.10,0.01,0.03,0.04,1.41,43,13.48,,,,2.0,2.8,2.8
517,Odobert,Wilson,Odobert,19,3,55,0,0,i,0,Knee injury - Unknown return date,2026-07-23T12:01:23.879434Z,0.0,0,0.0,0,0,0.0,14,10,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0,0,0,0,0,0,,,,0.0,0.0,0.0
518,P.M.Sarr,Pape Matar,Sarr,19,3,49,-1,0,u,0,Has joined Juventus on loan for the rest of the season,2026-09-02T16:02:43.386849Z,0.0,0,0.0,0,0,0.1,0,1374,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0,0,0,0,0,0,,,,0.0,0.0,0.0
519,Gallagher,Conor,Gallagher,19,3,54,-1,0,a,,,,0.8,3,1.5,128,2,0.2,208,1530,0,0,1,2,1,0,0,0,24,10.2,9.9,3.0,2.2,0.02,0.12,0.14,0.01,0.08,0.09,1.81,14,9.84,,,,0.6,0.8,0.8
520,Bergvall,Lucas,Bergvall,19,3,54,-1,0,a,,,,0.5,2,1.0,72,1,0.1,160,741,0,0,0,2,0,0,0,0,10,8.0,9.9,9.0,2.3,0.06,0.26,0.32,0.08,0.32,0.4,2.68,12,15.0,,,,0.4,0.5,0.5
521,Kulusevski,Dejan,Kulusevski,19,3,65,0,0,i,0,Knee injury - Unknown return date,2026-07-23T12:01:23.895175Z,0.0,0,0.0,0,0,0.0,39,58,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0,0,0,0,0,0,,,,0.0,0.0,0.0
522,Gray,Archie,Gray,19,3,49,-1,-1,a,,,,1.8,7,2.3,236,3,0.2,934,1292,0,0,1,4,0,0,0,0,37,17.6,11.5,10.0,3.9,0.09,0.04,0.13,0.03,0.02,0.05,1.9,22,8.39,,,,1.4,1.8,1.8
523,Moore,Mikey,Moore,19,3,50,0,0,u,0,Has joined FC Köln on loan for the rest of the season,2026-09-04T12:39:48.098158Z,0.8,3,1.5,89,1,0.1,0,1113,0,0,0,4,0,0,0,0,11,14.2,6.3,56.0,7.5,0.40,0.02,0.42,0.4,0.02,0.42,3.3,3,3.03,,,,0.6,0.0,0.0
524,Olusesi,Callum,Olusesi,19,3,44,-1,0,a,,,,0.0,0,0.0,0,0,1.0,24986,8602,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0,0,0,0,0,0,,,,0.0,0.0,0.0
525,Fernandes,Mateus,Fernandes,19,3,58,-2,0,a,,,,1.5,6,1.5,204,2,0.9,1001,7999,0,0,1,3,1,0,0,0,48,24.2,86.9,25.0,13.5,0.12,0.26,0.38,0.05,0.11,0.16,1.59,14,6.18,,2,,1.0,1.5,1.5
526,Solanke,Dominic,Solanke-Mitchell,19,4,58,-2,-1,a,,,,1.2,5,1.2,105,1,0.9,2527,7237,0,0,1,0,0,0,0,0,12,3.2,4.9,21.0,2.7,0.44,0.01,0.45,0.38,0.01,0.39,1.34,3,2.57,1,,,0.9,1.2,1.2
527,Richarlison,Richarlison,de Andrade,19,4,59,-1,0,u,0,not included in squad.,2026-09-04T12:32:39.183614Z,0.5,2,2.0,67,1,0.8,0,12345,0,0,0,3,0,0,0,0,6,0.0,2.2,0.0,0.2,0.00,0.00,0.00,0.0,0.0,0.0,4.06,1,1.34,,,,0.3,0.0,0.0
528,Scarlett,Dane,Scarlett,19,4,45,0,0,u,0,Has joined Leyton Orient permanently,2026-09-02T16:02:43.413625Z,0.0,0,0.0,0,0,1.2,0,10902,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0,0,0,0,0,0,,,,0.0,0.0,0.0
578,Mudryk,Mykhailo,Mudryk,19,3,54,-1,0,i,0,Ankle injury - Unknown return date,2026-09-11T18:00:09.154412Z,0.2,1,1.0,16,0,0.0,23,1522,0,0,0,0,0,0,0,0,3,0.0,0.1,2.0,0.1,0.00,0.00,0.00,0.0,0.0,0.0,0.9,0,0.0,,,,0.2,0.0,0.0
601,Williams-Barnett,Luca,Williams-Barnett,19,3,45,0,0,a,,,,0.0,0,0.0,0,0,0.1,440,1039,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0,0,0,0,0,0,,,,0.0,0.0,0.0
501,Danso,Kevin,Danso,20,2,50,0,0,a,,,,0.8,3,1.5,180,2,0.2,930,894,0,0,0,3,0,0,0,0,15,37.6,21.9,2.0,6.2,0.00,0.16,0.16,0.0,0.08,0.08,1.54,12,6.0,,,,0.6,0.8,0.8
529,Roefs,Robin,Roefs,20,1,49,-1,-1,a,,,,2.8,11,2.8,360,4,2.7,1387,20635,0,0,1,5,0,0,5,0,49,59.0,0.0,0.0,5.9,0.00,0.00,0.00,0.0,0.0,0.0,1.46,0,0.0,,,,2.2,2.8,2.8
530,Patterson,Anthony,Patterson,20,1,40,0,0,u,0,Has joined Wrexham permanently,2026-08-12T14:08:03.064533Z,0.0,0,0.0,0,0,0.1,0,510,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0,0,0,0,0,0,,,,0.0,0.0,0.0
531,Ellborg,Melker,Ellborg,20,1,45,0,0,a,,,,0.0,0,0.0,0,0,0.1,96,300,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0,0,0,0,0,0,,,,0.0,0.0,0.0
532,Ballard,Daniel,Ballard,20,2,49,-1,0,a,,,,3.0,12,3.0,360,4,2.9,4227,25046,0,0,1,5,2,0,0,0,43,75.8,23.5,24.0,12.3,0.17,0.16,0.33,0.04,0.04,0.08,1.46,35,8.75,,,,2.4,3.0,3.0
533,Mukiele,Nordi,Mukiele,20,2,54,-1,-1,a,100,,2026-08-09T08:30:05.954750Z,3.2,13,4.3,270,3,2.0,3433,16011,0,0,1,3,1,0,0,1,39,85.4,17.9,48.0,15.1,0.70,0.05,0.75,0.23,0.02,0.25,1.35,39,13.0,,,,2.4,3.2,3.2
534,Hume,Trai,Hume,20,2,44,-1,0,a,,,,2.2,9,3.0,195,2,3.5,1145,45177,0,0,1,1,0,0,0,0,46,31.8,58.6,15.0,10.6,0.04,0.28,0.32,0.02,0.13,0.15,1.43,12,5.54,,3,,2.0,2.2,2.2
535,Alderete,Omar,Alderete,20,2,49,-1,0,a,100,,2026-08-09T08:30:05.962393Z,0.2,1,1.0,23,0,0.3,159,2326,0,0,0,1,0,0,0,0,2,0.0,0.6,0.0,0.0,0.00,0.01,0.01,0.0,0.04,0.04,0.39,0,0.0,,,,0.2,0.2,0.2
536,Reinildo,Reinildo,Mandava,20,2,45,0,0,s,0,Suspended until 10 Oct,2026-09-12T21:30:09.421687Z,1.8,7,1.8,360,4,0.3,116,5286,0,0,1,5,0,1,0,0,37,53.8,36.4,6.0,9.5,0.00,0.32,0.32,0.0,0.08,0.08,1.26,29,7.25,,,,1.6,1.8,0.0
537,Seelt,Jenson,Seelt,20,2,45,0,0,u,0,Has joined Swansea City on loan for the rest of the season,2026-08-29T00:34:52.425076Z,0.0,0,0.0,0,0,0.0,0,29,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0,0,0,0,0,0,,,,0.0,0.0,0.0
